202 -271 -277 242 22 1 
201 -287 -275 248 24 1 
201 -287 -275 246 35 -5 
189 -283 -274 266 15 -7 
189 -283 -274 257 38 -11 
189 -283 -274 270 31 -1 
195 -264 -274 233 38 -5 
195 -264 -274 231 30 -3 
194 -286 -271 251 33 -10 
194 -286 -271 221 25 -19 
194 -286 -271 234 29 -18 
192 -288 -271 234 25 -19 
192 -288 -271 255 36 -31 
185 -283 -279 246 27 -32 
185 -283 -279 264 34 -20 
185 -283 -279 237 35 -12 
204 -281 -281 239 43 -18 
204 -281 -281 252 24 -32 
197 -291 -272 246 25 -29 
197 -291 -272 234 36 -26 
187 -283 -286 257 34 -16 
187 -283 -286 231 30 -40 
187 -283 -286 266 34 -16 
193 -256 -281 234 39 -35 
193 -256 -281 238 34 -31 
198 -281 -272 269 34 -23 
198 -281 -272 232 31 -35 
198 -281 -272 223 36 -23 
188 -296 -274 221 23 -43 
188 -296 -274 260 26 -43 
185 -277 -280 219 29 -34 
185 -277 -280 236 22 -23 
185 -277 -280 219 34 -14 
198 -278 -281 248 32 -32 
198 -278 -281 253 25 -50 
195 -290 -275 247 34 -39 
195 -290 -275 235 14 -25 
195 -290 -275 265 17 -52 
192 -285 -280 229 12 -36 
192 -285 -280 278 18 -41 
206 -277 -275 243 45 -22 
206 -277 -275 244 25 -42 
186 -289 -270 256 17 -42 
186 -289 -270 256 26 -38 
186 -289 -270 229 12 -35 
187 -287 -277 250 12 -50 
187 -287 -277 247 27 -33 
188 -266 -281 254 24 -30 
188 -266 -281 233 20 -21 
188 -266 -281 260 26 -33 
196 -296 -275 250 20 -32 
196 -296 -275 244 27 -42 
190 -291 -278 233 29 -36 
190 -291 -278 259 14 -39 
190 -291 -278 249 15 -38 
180 -277 -283 264 16 -21 
180 -277 -283 249 27 -18 
205 -288 -272 247 53 -50 
205 -288 -272 242 12 -47 
205 -293 -277 248 26 -33 
186 -293 -277 240 18 -39 
186 -293 -277 237 23 -34 
177 -279 -280 248 32 -31 
177 -279 -280 249 23 -31 
188 -288 -277 237 12 -32 
188 -288 -277 254 43 -18 
188 -288 -277 223 31 -55 
195 -294 -275 218 17 -30 
195 -294 -275 231 13 -28 
185 -282 -278 253 16 -36 
185 -282 -278 258 18 -40 
185 -282 -278 235 32 -43 
200 -278 -277 260 40 -39 
200 -278 -277 242 40 -51 
182 -297 -276 214 27 -34 
182 -297 -276 226 15 -35 
182 -297 -276 237 22 -52 
187 -282 -284 235 16 -36 
187 -282 -284 235 13 -44 
194 -283 -283 230 21 -39 
194 -283 -283 236 27 -43 
189 -298 -278 227 3 -54 
189 -298 -278 222 17 -39 
189 -298 -278 269 8 -35 
186 -287 -286 248 5 -24 
186 -287 -286 221 33 -33 
196 -296 -283 240 16 -16 
196 -296 -283 253 27 -49 
196 -296 -283 250 23 -30 
176 -318 -276 215 28 -25 
176 -318 -276 237 12 -20 
173 -300 -278 227 21 -38 
173 -300 -278 247 23 -39 
173 -300 -278 270 12 -60 
190 -304 -260 223 26 -17 
190 -304 -260 254 3 -40 
184 -303 -248 223 24 -39 
184 -303 -248 238 21 -47 
184 -303 -248 258 17 -24 
169 -277 -262 239 29 -39 
169 -277 -262 231 12 -42 
196 -268 -262 258 33 -38 
196 -268 -262 222 37 -29 
196 -268 -262 223 20 -18 
183 -274 -268 232 47 -34 
183 -274 -268 255 11 -33 
176 -256 -283 235 3 -33 
176 -256 -283 229 36 -15 
176 -256 -283 239 22 -45 
188 -281 -276 246 6 -45 
188 -281 -276 243 15 -28 
179 -283 -279 245 -7 -36 
179 -283 -279 246 11 -36 
187 -263 -285 230 41 -31 
187 -263 -285 243 23 -49 
187 -263 -285 215 38 -33 
187 -286 -271 240 30 -19 
187 -286 -271 252 18 -39 
182 -281 -287 232 9 -28 
182 -281 -287 224 25 -37 
182 -281 -287 254 19 -37 
195 -272 -278 219 14 -39 
195 -272 -278 262 53 -32 
188 -289 -271 221 14 -41 
188 -289 -271 222 20 -44 
188 -289 -271 255 33 -35 
183 -282 -282 231 5 -51 
183 -282 -282 238 13 -25 
196 -277 -274 244 25 -28 
196 -277 -274 239 31 -44 
196 -277 -274 258 21 -16 
188 -286 -277 246 -1 -37 
188 -286 -277 257 10 -32 
183 -273 -279 231 27 -45 
183 -273 -279 236 26 -27 
183 -273 -279 259 21 -37 
186 -290 -272 234 1 -43 
186 -290 -272 247 16 -27 
187 -286 -279 267 18 -37 
187 -286 -279 249 25 -54 
196 -271 -284 219 24 -30 
196 -271 -284 238 40 -23 
196 -271 -284 255 13 -20 
198 -288 -275 207 41 -32 
198 -288 -275 253 19 -29 
187 -278 -278 259 24 -49 
187 -278 -278 218 24 -29 
187 -278 -278 232 40 -27 
196 -283 -275 232 47 -25 
196 -283 -275 204 32 -35 
177 -286 -280 244 35 -44 
177 -286 -280 239 28 -19 
177 -286 -280 249 2 -36 
184 -263 -282 233 31 -27 
184 -263 -282 267 3 -33 
189 -296 -272 243 14 -30 
189 -296 -272 239 28 -32 
189 -296 -272 259 21 -23 
186 -285 -277 258 21 -53 
186 -285 -277 262 30 -31 
199 -281 -276 250 44 -33 
199 -281 -276 229 40 -25 
199 -281 -276 247 39 -30 
199 -281 -276 239 21 -36 
199 -281 -276 235 41 -29 
195 -263 -277 217 24 -27 
195 -263 -277 257 26 -16 
190 -293 -272 237 22 -24 
190 -293 -272 218 17 -33 
190 -293 -272 236 42 -31 
186 -281 -275 228 29 -24 
186 -281 -275 201 17 -18 
193 -288 -272 253 21 -15 
193 -288 -272 247 39 -23 
193 -288 -272 208 28 -35 
194 -290 -274 218 18 -31 
194 -290 -274 249 21 -34 
195 -265 -282 253 25 -20 
195 -265 -282 244 39 -29 
195 -265 -282 252 19 -19 
185 -288 -271 265 44 -40 
185 -288 -271 263 23 -47 
191 -283 -275 224 28 -34 
191 -283 -275 231 25 -32 
197 -291 -275 264 46 -33 
197 -291 -275 244 51 -31 
197 -291 -275 229 40 -8 
191 -288 -272 221 30 -17 
191 -288 -272 225 17 -23 
214 -277 -276 259 38 -31 
214 -277 -276 228 28 -21 
214 -277 -276 264 13 -28 
199 -287 -273 225 25 -32 
199 -287 -273 270 35 -31 
185 -274 -278 231 12 -35 
185 -274 -278 238 22 -28 
185 -274 -278 267 44 -38 
196 -287 -272 249 12 -26 
196 -287 -272 245 21 -29 
193 -279 -279 246 21 -19 
193 -279 -279 251 25 -51 
193 -279 -279 236 11 -16 
199 -290 -278 266 30 -30 
199 -290 -278 232 22 -35 
197 -285 -275 225 20 -40 
197 -285 -275 247 25 -15 
193 -266 -275 248 32 -44 
193 -266 -275 238 11 -16 
193 -266 -275 269 14 -42 
193 -293 -272 235 27 -16 
193 -293 -272 262 27 -16 
185 -277 -280 236 19 -33 
185 -277 -280 238 16 -44 
185 -277 -280 239 13 -23 
198 -296 -274 254 11 -31 
198 -296 -274 232 17 -35 
197 -282 -279 263 17 -22 
197 -282 -279 252 20 -40 
197 -282 -279 238 14 -35 
190 -286 -281 254 25 -27 
190 -286 -281 239 16 -27 
182 -289 -273 232 27 -30 
182 -289 -273 251 26 -18 
182 -289 -273 244 16 -22 
196 -271 -273 239 26 -29 
196 -271 -273 239 12 -25 
192 -289 -270 234 19 -24 
192 -289 -270 252 26 -31 
192 -271 -275 262 5 -31 
192 -271 -275 247 11 -27 
192 -271 -275 265 39 -33 
190 -281 -272 255 19 -19 
190 -281 -272 234 13 -15 
184 -268 -277 264 14 -33 
184 -268 -277 237 13 -25 
184 -268 -277 228 43 -16 
186 -281 -285 250 25 -9 
186 -281 -285 242 26 -22 
176 -285 -288 218 6 -16 
176 -285 -288 270 18 -37 
176 -285 -288 236 25 -27 
194 -283 -285 237 20 -22 
194 -283 -285 238 27 -20 
189 -301 -280 225 8 -20 
189 -301 -280 287 33 -29 
189 -301 -280 218 30 -32 
198 -279 -283 255 22 -8 
198 -279 -283 253 46 -38 
190 -302 -279 233 12 -33 
190 -302 -279 256 20 -24 
190 -302 -279 232 20 -26 
183 -272 -283 252 24 -17 
183 -272 -283 244 25 -19 
199 -292 -274 262 30 -20 
199 -292 -274 225 13 -30 
199 -292 -274 246 27 -12 
190 -279 -271 241 15 -21 
190 -279 -271 243 4 -30 
200 -291 -273 268 21 -30 
200 -291 -273 223 20 -10 
194 -280 -276 243 24 -27 
194 -280 -276 238 13 -29 
194 -280 -276 233 12 -18 
199 -284 -273 266 11 -27 
199 -284 -273 239 26 -15 
193 -286 -276 261 22 -32 
193 -286 -276 229 11 -19 
193 -286 -276 236 19 -27 
214 -275 -281 224 9 6 
214 -275 -281 258 26 -18 
193 -297 -272 223 1 -33 
193 -297 -272 242 13 -19 
193 -297 -272 247 37 -37 
187 -271 -278 215 31 -18 
187 -271 -278 254 12 -14 
195 -298 -271 247 -1 -27 
195 -298 -271 245 25 -14 
195 -298 -271 274 16 -42 
193 -278 -289 234 20 -10 
193 -278 -289 262 35 -17 
196 -288 -270 264 35 -18 
196 -288 -270 228 15 -42 
196 -288 -270 256 15 -30 
192 -281 -276 232 12 -4 
192 -281 -276 238 17 -28 
198 -283 -273 247 27 -20 
198 -283 -273 239 24 -6 
198 -283 -273 220 33 -29 
193 -284 -277 233 11 -21 
193 -284 -277 218 22 -28 
204 -286 -282 268 30 -21 
204 -286 -282 222 19 -12 
195 -282 -278 239 33 -11 
195 -282 -278 261 6 -29 
195 -282 -278 228 15 -13 
203 -284 -275 257 34 -4 
203 -284 -275 215 25 -8 
192 -295 -274 241 33 -6 
192 -295 -274 263 30 -26 
192 -295 -274 234 35 -22 
207 -272 -276 252 25 -6 
207 -272 -276 286 34 -36 
190 -291 -275 263 -2 -16 
190 -291 -275 227 28 -23 
190 -291 -275 282 22 -11 
194 -264 -280 233 30 -15 
194 -264 -280 264 28 6 
194 -293 -268 252 38 -42 
194 -293 -268 245 16 -13 
194 -293 -268 237 31 -28 
182 -270 -282 265 30 -2 
182 -270 -282 223 24 -6 
192 -291 -271 248 37 -21 
192 -291 -271 247 15 -8 
192 -291 -271 243 3 -17 
185 -281 -283 272 21 -16 
185 -281 -283 232 17 -21 
198 -295 -276 260 30 -20 
198 -295 -276 244 25 -16 
198 -295 -276 264 22 -6 
190 -282 -277 254 37 -20 
190 -282 -277 230 25 -13 
199 -299 -272 266 15 -14 
199 -299 -272 236 31 -13 
199 -299 -272 251 20 -10 
187 -281 -277 246 23 -25 
187 -281 -277 260 4 -7 
202 -289 -273 250 21 -18 
202 -289 -273 236 16 -22 
202 -289 -273 235 14 -20 
190 -290 -273 243 10 0 
190 -290 -273 261 14 -5 
200 -280 -272 270 27 -22 
200 -280 -272 258 19 -27 
200 -280 -272 210 0 -21 
188 -288 -276 234 17 0 
188 -288 -276 269 24 -15 
198 -280 -276 258 7 -14 
198 -280 -276 279 21 -5 
198 -280 -276 237 1 -4 
189 -297 -275 258 8 -8 
189 -297 -275 227 19 -6 
195 -266 -278 264 1 -25 
195 -266 -278 231 16 -23 
195 -266 -278 273 11 -22 
193 -293 -272 184 10 19 
193 -293 -272 295 13 -27 
188 -268 -287 243 6 -7 
188 -268 -287 245 13 -15 
188 -268 -287 263 17 6 
192 -297 -271 230 22 -24 
192 -297 -271 269 24 -23 
183 -280 -288 183 27 -8 
183 -280 -288 251 7 -23 
183 -280 -288 264 14 -18 
189 -298 -279 237 -3 -8 
189 -298 -279 297 8 -31 
183 -292 -282 269 11 -16 
183 -292 -282 221 19 -21 
183 -292 -282 259 2 -21 
189 -311 -273 250 17 -15 
189 -311 -273 215 13 7 
183 -302 -272 268 -6 -15 
183 -302 -272 246 5 -30 
183 -302 -272 226 3 -8 
193 -293 -264 254 -5 -13 
193 -293 -264 221 -7 -24 
183 -281 -268 256 20 -1 
183 -281 -268 184 -9 -6 
183 -281 -268 259 -11 -14 
202 -280 -268 245 -10 -25 
202 -280 -268 223 -4 -6 
186 -276 -278 255 25 -9 
186 -276 -278 247 22 -30 
186 -276 -278 234 6 -11 
198 -273 -276 267 20 -8 
198 -273 -276 255 11 -24 
190 -288 -276 272 0 -31 
190 -288 -276 297 8 -21 
190 -288 -276 269 20 -23 
200 -272 -280 271 14 -15 
200 -272 -280 242 15 -15 
188 -286 -278 229 19 -7 
188 -286 -278 232 7 12 
188 -286 -278 256 17 -27 
205 -267 -281 258 8 -5 
205 -267 -281 225 16 5 
190 -282 -275 202 15 2 
190 -282 -275 250 -1 -10 
190 -282 -275 231 18 -13 
199 -262 -280 237 3 3 
199 -262 -280 250 6 -2 
188 -287 -271 236 11 9 
188 -287 -271 238 10 9 
188 -287 -271 243 11 -5 
190 -264 -284 252 5 4 
190 -264 -284 246 18 -7 
190 -264 -284 279 19 21 
194 -284 -272 205 20 -7 
194 -284 -272 284 12 -14 
189 -262 -285 250 6 6 
189 -262 -285 260 14 -10 
189 -262 -285 271 0 -2 
202 -280 -276 257 15 -1 
202 -280 -276 253 14 -11 
186 -270 -285 277 8 -15 
186 -270 -285 256 26 -8 
186 -270 -285 251 41 -6 
191 -273 -277 235 12 -11 
191 -273 -277 237 27 -3 
180 -268 -278 264 28 -8 
180 -268 -278 215 15 2 
180 -268 -278 272 33 -20 
204 -270 -277 220 50 -8 
204 -270 -277 251 24 -16 
186 -273 -279 249 29 -10 
186 -273 -279 254 31 -10 
186 -273 -279 233 32 -2 
203 -272 -275 263 19 -16 
203 -272 -275 247 17 -22 
191 -281 -279 242 21 -11 
191 -281 -279 276 16 -13 
191 -281 -279 214 6 -3 
203 -270 -272 283 48 -2 
203 -270 -272 273 36 -1 
192 -277 -278 245 36 -1 
192 -277 -278 287 23 -5 
192 -277 -278 193 19 13 
202 -266 -285 264 44 2 
202 -266 -285 248 36 -15 
197 -285 -273 210 44 5 
197 -285 -273 255 36 -3 
197 -285 -273 245 34 0 
194 -262 -294 254 18 -11 
194 -262 -294 240 26 0 
194 -262 -294 239 14 -1 
197 -289 -279 248 29 -15 
197 -289 -279 259 19 -8 
194 -274 -286 246 35 -11 
194 -274 -286 271 32 3 
194 -274 -286 268 30 -11 
207 -301 -278 229 20 -8 
207 -301 -278 287 13 -8 
193 -286 -280 244 20 -9 
193 -286 -280 247 23 12 
193 -286 -280 284 31 16 
215 -288 -277 255 27 -11 
215 -288 -277 244 14 16 
205 -287 -274 272 7 13 
205 -287 -274 238 19 -3 
205 -287 -274 281 29 9 
202 -284 -269 253 14 3 
202 -284 -269 235 34 17 
200 -276 -278 268 25 4 
200 -276 -278 243 20 5 
200 -276 -278 257 31 11 
212 -280 -273 272 14 2 
212 -280 -273 280 30 18 
198 -291 -273 239 6 3 
198 -291 -273 284 26 11 
198 -291 -273 257 17 -5 
205 -269 -276 241 32 25 
205 -269 -276 275 13 14 
205 -269 -276 236 11 20 
200 -285 -270 250 38 12 
200 -285 -270 247 25 19 
198 -263 -285 243 20 23 
198 -263 -285 258 35 9 
198 -263 -285 237 22 13 
200 -288 -269 239 24 17 
200 -288 -269 221 16 30 
200 -274 -280 253 15 9 
200 -274 -280 230 43 8 
200 -274 -280 275 27 24 
197 -287 -269 259 28 15 
197 -287 -269 247 26 24 
203 -276 -273 281 22 4 
203 -276 -273 244 32 11 
203 -276 -273 270 24 21 
211 -278 -275 250 23 34 
211 -278 -275 242 25 37 
211 -278 -275 231 20 24 
194 -286 -273 266 32 17 
194 -286 -273 269 14 21 
205 -262 -278 262 4 27 
205 -262 -278 257 30 48 
205 -262 -278 260 28 35 
204 -290 -272 252 18 36 
204 -290 -272 243 28 22 
200 -273 -277 231 18 39 
200 -273 -277 277 2 29 
200 -273 -277 260 34 21 
203 -286 -271 288 4 51 
203 -286 -271 261 25 14 
200 -279 -274 250 31 32 
200 -279 -274 251 20 40 
200 -279 -274 294 9 22 
217 -272 -275 255 35 26 
217 -272 -275 277 22 38 
206 -282 -270 268 21 26 
206 -282 -270 259 13 39 
206 -282 -270 279 21 17 
195 -278 -280 270 24 42 
195 -278 -280 278 14 23 
195 -278 -280 266 21 15 
195 -278 -280 267 19 54 
195 -278 -280 259 32 33 
194 -283 -271 307 13 30 
194 -283 -271 233 33 41 
194 -283 -271 257 19 48 
206 -263 -273 260 35 43 
206 -263 -273 276 18 43 
201 -290 -268 250 21 50 
201 -290 -268 266 12 39 
201 -290 -268 292 11 37 
201 -279 -277 231 37 53 
201 -279 -277 272 11 39 
217 -281 -271 280 45 42 
217 -281 -271 241 23 49 
217 -281 -271 272 20 59 
204 -285 -270 271 31 51 
204 -285 -270 253 26 51 
194 -267 -278 236 23 40 
194 -267 -278 275 5 35 
194 -267 -278 255 15 44 
206 -283 -270 272 8 62 
206 -283 -270 259 31 50 
198 -286 -269 265 27 56 
198 -286 -269 285 17 46 
198 -286 -269 245 8 51 
196 -269 -278 247 24 48 
196 -269 -278 293 3 41 
196 -269 -278 265 1 55 
213 -283 -268 255 11 54 
213 -283 -268 264 11 60 
193 -291 -266 239 -2 54 
193 -291 -266 266 -13 60 
193 -291 -266 289 11 52 
196 -270 -274 284 17 51 
196 -270 -274 263 9 49 
213 -289 -270 282 27 48 
213 -289 -270 293 8 68 
213 -289 -270 271 15 49 
192 -289 -270 267 12 57 
192 -289 -270 280 11 61 
199 -275 -276 262 21 66 
199 -275 -276 248 20 44 
199 -275 -276 284 13 44 
215 -278 -275 255 7 52 
215 -278 -275 277 17 65 
204 -286 -267 247 13 61 
204 -286 -267 272 8 60 
204 -286 -267 263 14 65 
195 -284 -267 293 14 51 
195 -284 -267 291 6 64 
195 -284 -267 249 2 62 
204 -271 -271 278 -4 67 
204 -271 -271 250 42 68 
200 -286 -272 271 -3 66 
200 -286 -272 267 -4 60 
200 -286 -272 273 11 70 
198 -290 -269 254 -3 72 
198 -290 -269 316 -19 62 
197 -281 -278 274 12 72 
197 -281 -278 268 15 65 
197 -281 -278 268 2 62 
206 -269 -272 283 19 71 
206 -269 -272 289 31 60 
200 -286 -264 286 14 59 
200 -286 -264 237 4 73 
200 -286 -264 260 11 74 
192 -284 -266 262 7 81 
192 -284 -266 271 0 62 
194 -284 -270 297 2 65 
194 -284 -270 272 4 68 
194 -284 -270 287 15 81 
196 -277 -278 272 1 72 
196 -277 -278 277 23 82 
196 -277 -278 249 15 63 
211 -273 -274 261 29 80 
211 -273 -274 287 2 73 
199 -290 -266 282 -11 62 
199 -290 -266 271 -2 75 
199 -290 -266 253 14 76 
203 -295 -270 272 7 85 
203 -295 -270 260 17 90 
194 -283 -272 266 11 72 
194 -283 -272 273 12 65 
194 -283 -272 256 9 74 
200 -286 -272 260 13 65 
200 -286 -272 272 0 75 
208 -269 -279 282 12 56 
208 -269 -279 263 24 48 
208 -269 -279 288 6 51 
207 -283 -270 293 30 46 
207 -283 -270 288 30 41 
207 -283 -270 263 15 32 
198 -294 -271 245 14 23 
198 -294 -271 234 4 46 
196 -286 -271 236 1 18 
196 -286 -271 286 6 -12 
196 -286 -271 287 6 -4 
199 -291 -270 282 38 4 
199 -291 -270 276 30 8 
196 -280 -277 257 41 -1 
196 -280 -277 266 26 -7 
196 -280 -277 245 27 -5 
184 -274 -284 213 9 -10 
184 -274 -284 236 19 -14 
199 -271 -280 254 -1 -26 
199 -271 -280 245 14 -20 
199 -271 -280 236 22 -11 
199 -282 -279 250 18 -2 
199 -282 -279 250 18 -8 
188 -286 -280 223 40 -17 
188 -286 -280 208 39 -18 
188 -286 -280 215 39 -8 
191 -287 -277 224 23 -13 
191 -287 -277 240 24 -13 
