249,10,67,7936,-1536,-18690,0,-4609,0,1628
272,0,55,7424,-1280,-19970,0,-1793,0,1629
251,-4,59,7424,-1280,-19970,0,3328,0,1628
257,10,47,8704,-2304,-18434,0,-7425,0,1629
268,6,56,7680,-768,-16386,0,-6401,0,1628
267,7,64,7680,-768,-16386,0,9984,0,1629
270,13,57,12800,513,-770,0,256,0,1628
253,4,67,14592,1025,-2562,0,1792,0,1631
257,4,67,14592,1025,-2562,0,-3841,0,1629
263,-2,50,14592,1537,1279,0,-8705,0,1627
272,-8,55,14592,1537,1279,0,-2305,0,1627
243,-3,38,12800,1025,-514,0,-1537,0,1628
255,8,37,14080,2305,5631,0,-13825,0,1627
278,12,53,14080,2305,5631,0,-4353,0,1628
252,14,57,13568,1,-770,0,-1793,0,1628
272,9,49,12800,1025,-1794,0,-5633,0,1628
262,7,37,12800,1025,-1794,0,-4609,0,1629
263,11,51,12544,1025,-3330,0,-769,0,1628
261,13,54,12544,1025,-3330,0,-5121,0,1629
251,5,64,12544,769,-4098,0,-5121,0,1628
246,5,46,12800,257,-2306,0,-5633,0,1628
265,4,39,12800,257,-2306,0,-12801,0,1629
281,-2,34,12288,1,-4354,0,-6913,0,1627
258,2,45,12288,1281,511,0,-1793,0,1629
241,14,42,12288,1281,511,0,-8705,0,1628
252,19,43,11264,513,-5378,0,-14337,0,1628
256,8,40,11264,513,-5378,0,-12289,0,1628
281,0,41,11264,513,-5378,0,-12545,0,1628
257,-5,46,11264,1281,-3330,0,-7681,0,1629
245,5,46,11264,1281,-3330,0,-8961,0,1629
235,21,34,12800,-256,-514,0,-13569,0,1628
249,17,28,12800,2561,-2818,0,-18177,0,1628
245,16,43,12800,2561,-2818,0,-4865,0,1628
249,9,30,11520,1537,-5890,0,-8705,0,1631
244,17,39,12288,257,-3586,0,-14593,0,1627
255,5,52,12288,257,-3586,0,-25345,0,1628
273,0,53,15616,3073,1023,0,-18177,0,1628
296,3,50,11776,1025,-8194,0,-16385,0,1628
274,10,47,11776,1025,-8194,0,-9985,0,1628
272,23,50,13056,1025,-3842,0,-15873,0,1628
273,29,53,13568,2817,-5634,0,-10753,0,1631
283,21,39,13568,2817,-5634,0,-2305,0,1628
290,18,34,11520,1025,-4098,0,6400,0,1628
277,25,22,15872,3329,5631,0,512,0,1629
272,27,33,15872,3329,5631,0,-1,0,1629
261,22,27,13056,1793,-4354,0,-1025,0,1628
265,17,38,13056,1793,-4354,0,5376,0,1627
263,14,37,13056,1537,-1794,0,10496,0,1627
258,16,23,13056,1793,-5634,0,10240,0,1628
247,25,29,13056,1793,-5634,0,9728,0,1628
254,21,42,11776,1025,-3330,0,12032,0,1627
249,20,31,11264,257,-4354,0,12800,0,1627
244,11,29,11264,257,-4354,0,9472,0,1628
260,3,42,14080,1281,4351,0,4608,0,1630
245,6,35,14080,1281,4351,0,6912,0,1628
273,8,29,14080,1281,4351,0,6144,0,1628
247,2,37,12032,1025,-3330,0,11008,0,1628
251,13,32,12032,1025,-3330,0,3328,0,1629
252,11,40,13312,769,-4354,0,-1025,0,1628
261,9,43,13312,1025,-1538,0,-1,0,1629
263,5,18,13312,1025,-1538,0,4864,0,1630
253,4,24,12288,1025,-5634,0,3072,0,1628
249,16,37,12288,1025,-5634,0,-5121,0,1628
256,5,35,11008,1025,-2562,0,3328,0,1628
266,0,46,13568,2049,-1282,0,-1025,0,1627
254,7,40,13568,2049,-1282,0,-769,0,1627
269,2,35,13824,1537,-258,0,-4353,0,1627
256,10,24,13824,-768,-2306,0,5120,0,1629
256,10,37,13824,-768,-2306,0,1792,0,1628
250,2,33,14080,-512,2047,0,-2305,0,1629
254,6,34,14080,-512,2047,0,-7937,0,1629
264,-2,35,13568,1025,-1538,0,-12545,0,1628
260,-3,27,13056,513,1791,0,-8705,0,1628
267,5,28,13056,513,1791,0,-2817,0,1629
264,7,39,13056,-512,-770,0,-8705,0,1629
272,19,30,14080,769,-1794,0,-11521,0,1627
267,8,26,14080,769,-1794,0,-9729,0,1629
252,9,30,14848,1281,5887,0,-6401,0,1629
257,8,32,15104,257,-2050,0,-7169,0,1628
257,9,44,15104,257,-2050,0,-7425,0,1628
255,12,18,14592,1,1023,0,-2561,0,1628
241,14,32,14592,1,1023,0,-6657,0,1629
253,20,37,13312,-1024,-2306,0,-12545,0,1629
275,8,42,14848,513,1791,0,-8705,0,1629
257,2,37,14848,513,1791,0,-3585,0,1629
284,-2,34,12800,-768,-2562,0,-7169,0,1629
261,9,26,12800,-768,-2562,0,2048,0,1628
262,14,31,13056,513,-2050,0,-9217,0,1628
263,16,21,12032,1025,-2562,0,-5633,0,1627
271,18,31,12032,1025,-2562,0,-3329,0,1629
256,12,26,13568,1537,-1794,0,1024,0,1628
266,8,21,13312,2049,767,0,-7169,0,1627
267,12,36,13312,2049,767,0,2304,0,1629
265,11,30,11520,-256,-1282,0,2304,0,1628
253,18,25,13056,513,-770,0,768,0,1631
235,12,26,13056,513,-770,0,4608,0,1628
274,18,34,11264,257,-3586,0,-769,0,1628
259,8,39,11264,257,-3586,0,8448,0,1628
264,4,19,12800,513,-2,0,768,0,1629
256,7,21,12800,513,-2,0,7168,0,1625
263,6,34,12800,513,-2,0,2048,0,1628
249,12,27,12288,1025,-1794,0,3328,0,1629
247,4,34,12288,1025,-1794,0,4352,0,1628
280,5,22,12032,257,-3074,0,6912,0,1628
261,13,15,12032,257,-3074,0,13056,0,1629
258,13,28,12032,257,-3074,0,2816,0,1628
240,3,38,13824,1025,4351,0,4352,0,1628
259,3,35,13824,1025,4351,0,-2561,0,1628
258,3,22,12544,769,-1282,0,8192,0,1629
252,4,19,10496,-1024,-2562,0,0,0,1631
250,8,14,10496,-1024,-2562,0,-3841,0,1628
267,2,24,12544,-256,-2562,0,-1281,0,1627
261,2,16,12544,-256,-2562,0,2816,0,1628
245,2,27,12544,-256,-2562,0,3584,0,1628
236,12,24,13056,-256,-3586,0,-9217,0,1630
254,6,33,13056,-256,-3586,0,-13313,0,1628
250,-2,28,11520,-2560,-2306,0,-4609,0,1627
254,1,25,13056,1,-2562,0,768,0,1627
249,8,26,13056,1,-2562,0,-2561,0,1628
252,17,26,14336,-1536,-4354,0,-9985,0,1629
245,9,40,14336,-1536,-4354,0,-2049,0,1630
266,1,19,14336,-1536,-4354,0,-2305,0,1628
260,12,15,9728,-2048,-12546,0,-4865,0,1627
254,9,22,9728,-2048,-12546,0,-4609,0,1629
256,10,33,9728,-2048,-12546,0,-1,0,1628
247,12,22,13312,513,-1026,0,-4865,0,1628
257,13,24,13312,513,-1026,0,-3841,0,1629
253,13,32,11264,257,-2306,0,-1793,0,1629
259,8,32,12288,1,-1794,0,-4609,0,1628
247,7,27,12288,1,-1794,0,-4609,0,1627
247,11,23,11776,1025,2303,0,-3585,0,1628
252,8,30,11776,1025,2303,0,-3073,0,1628
248,16,19,11776,1025,2303,0,-6913,0,1628
252,6,26,12544,-512,-3842,0,-8193,0,1628
260,8,24,12544,-512,-3842,0,-4865,0,1627
256,10,29,13312,1,-2818,0,-6145,0,1628
234,16,28,13056,-1280,-2,0,-6913,0,1629
237,11,26,13056,-1280,-2,0,-14849,0,1628
273,7,35,13312,-2048,-2818,0,-17409,0,1629
257,11,25,14592,-512,-1794,0,1792,0,1629
244,13,14,14592,-512,-1794,0,-4353,0,1629
257,25,27,13824,-256,-2562,0,-5121,0,1627
273,12,44,13824,-256,-2562,0,-513,0,1629
273,12,25,13312,1,-3330,0,2816,0,1629
244,12,17,12288,513,-2818,0,-3585,0,1629
264,12,12,12288,513,-2818,0,-8961,0,1629
265,7,31,12800,-512,-3842,0,3840,0,1629
244,6,20,13312,-2048,-514,0,3328,0,1629
258,7,15,13312,-2048,-514,0,-3585,0,1629
254,14,19,13568,-512,-1026,0,1792,0,1627
233,9,30,13568,-512,-1026,0,1536,0,1628
242,3,34,11776,-2560,-3586,0,-5889,0,1628
254,5,31,12544,-1792,-3586,0,-4609,0,1629
251,12,5,12544,-1792,-3586,0,4352,0,1629
256,14,16,12032,-2048,-6914,0,0,0,1627
265,11,34,13568,-1280,-5122,0,2816,0,1628
251,2,39,13568,-1280,-5122,0,9216,0,1629
245,1,35,12544,-1792,-7426,0,6144,0,1627
250,-3,21,14080,-768,-4866,0,-513,0,1628
270,1,18,14080,-768,-4866,0,768,0,1627
241,1,26,12288,-512,-258,0,2816,0,1629
250,-11,24,12288,-512,-258,0,-1281,0,1627
252,-3,19,14080,-768,-4866,0,0,0,1628
257,-4,24,11776,-2304,-6658,0,-3329,0,1629
265,1,25,11776,-2304,-6658,0,-7425,0,1627
248,8,22,14848,-768,-5634,0,-8705,0,1628
246,8,19,12288,-256,-6402,0,-7425,0,1629
254,17,17,12288,-256,-6402,0,-7169,0,1629
250,19,17,14336,-1280,-5122,0,-2817,0,1628
252,17,28,12800,-512,-5890,0,-2305,0,1629
256,9,30,12800,-512,-5890,0,-769,0,1628
248,7,32,15616,1281,1535,0,-2305,0,1628
234,13,32,15616,1281,1535,0,768,0,1630
276,16,22,13824,-256,-2818,0,2048,0,1627
254,2,22,13568,1,-6146,0,6400,0,1628
259,10,18,13568,1,-6146,0,1024,0,1631
242,5,34,12288,-3072,-7426,0,4608,0,1628
258,1,21,13824,-1536,-6914,0,-2049,0,1627
245,0,32,13824,-1536,-6914,0,0,0,1627
257,1,21,12032,-3840,-10754,0,-9729,0,1629
265,-2,22,12032,-3840,-10754,0,-4609,0,1628
243,2,23,14336,-2816,-6914,0,-1281,0,1628
260,17,27,16384,-2560,-7682,0,-9985,0,1627
263,5,30,16384,-2560,-7682,0,-7425,0,1628
273,9,27,14336,-2560,-4098,0,-3073,0,1627
245,14,19,15872,-4352,-2818,0,-4865,0,1629
253,10,26,15872,-4352,-2818,0,-9217,0,1627
262,4,37,15872,-3328,-2050,0,4864,0,1629
252,11,30,15872,-1536,3583,0,-1281,0,1631
229,20,42,15872,-1536,3583,0,2304,0,1628
233,10,40,15360,-3840,-770,0,4608,0,1631
250,9,30,13312,-1280,-2,0,-2049,0,1627
236,8,57,13312,-1280,-2,0,3072,0,1628
253,8,48,14592,-768,3839,0,8448,0,1629
256,7,56,14592,-768,3839,0,8192,0,1629
245,8,51,15104,-1792,5375,0,-1281,0,1629
247,3,53,14592,-1024,2303,0,-1537,0,1629
252,-4,53,14592,-1024,2303,0,-3841,0,1629
244,1,43,12544,-2560,-1282,0,-1537,0,1630
250,4,56,13568,-2048,-2306,0,-9473,0,1628
247,5,79,13568,-2048,-2306,0,-1793,0,1627
240,-2,55,15104,1,10495,0,-2561,0,1629
243,9,33,13056,-2560,-1538,0,-11521,0,1627
248,10,49,13056,-2560,-1538,0,-7681,0,1628
254,-3,60,12032,-1280,-770,0,-513,0,1628
