259,19,40,7424,-2304,-19202,0,2304,0,1629
2461,-1,46,7424,-3072,-20994,0,6656,0,1629
251,0,43,7424,-2304,-19202,0,512,0,1629
259,19,40,7424,-2304,-19202,0,2304,0,1629
2481,-1,46,7424,-3072,-20994,0,6656,0,1629
251,0,43,7424,-2304,-19202,0,512,0,1629
259,19,40,7424,-2304,-19202,0,2304,0,1629
248,9,47,7168,-2048,-18434,0,-3841,0,1629
255,18,31,7680,-1792,-18434,0,-13057,0,1628
271,9,42,7680,-1792,-18434,0,-257,0,1629
238,1,32,11264,257,-2306,0,5120,0,1628
243,6,39,11008,1,-3330,0,-9985,0,1629
269,13,42,11008,1,-3330,0,-19457,0,1629
274,6,50,9472,513,-5378,0,-2817,0,1628
252,18,35,9472,513,-5378,0,4352,0,1629
261,17,46,9472,513,-5378,0,2048,0,1628
260,12,46,12288,1,-5890,0,2048,0,1628
260,18,53,12288,1,-5890,0,10752,0,1629
270,-7,47,10496,257,-5890,0,7680,0,1629
253,-2,43,11264,-1536,-3586,0,7424,0,1628
254,-24,39,11264,-1536,-3586,0,4864,0,1628
255,-18,55,10496,-512,-3842,0,7936,0,1628
247,-20,36,10496,-512,-3842,0,9728,0,1629
242,-16,35,10496,-512,-3842,0,1536,0,1628
251,-5,41,11776,-256,-3842,0,-4097,0,1629
247,6,58,11776,-256,-3842,0,-1793,0,1628
262,0,55,11776,-256,-3842,0,-29697,0,1629
238,-2,52,12288,-1280,-5634,0,-15361,0,1629
294,4,24,12288,-1280,-5634,0,-9473,0,1629
268,8,21,13312,-1536,-258,0,5632,0,1627
263,28,21,12544,-512,-5122,0,-5121,0,1629
267,38,38,12544,-512,-5122,0,1536,0,1628
265,38,26,12800,-1280,-7426,0,-4097,0,1628
262,37,16,11520,-2816,-7170,0,11008,0,1629
262,0,35,11520,-2816,-7170,0,23552,0,1630
267,1,10,13312,-1024,-770,0,14336,0,1628
246,-17,20,12800,-2816,-2050,0,3584,0,1628
244,-32,20,12800,-2816,-2050,0,5376,0,1628
269,-16,25,12032,-1792,1791,0,7936,0,1628
259,-15,20,10240,-1536,-4866,0,-1793,0,1627
264,0,8,10240,-1536,-4866,0,-5121,0,1628
261,12,25,9984,-1536,-4354,0,-2561,0,1629
236,14,28,11776,-2816,-7426,0,1024,0,1628
266,13,19,11776,-2816,-7426,0,1024,0,1627
253,6,28,11264,-4096,-9474,0,5120,0,1628
260,-6,26,11264,-1536,-7426,0,1280,0,1629
256,-8,24,10496,-1536,-7426,0,-3585,0,1627
263,-17,32,9472,-768,-8194,0,-5377,0,1631
257,-14,37,9472,-768,-8194,0,-257,0,1628
255,-11,26,10752,-1536,-9218,0,-8961,0,1630
242,18,35,10496,-1536,-5122,0,-15105,0,1629
263,17,36,10496,-1536,-5122,0,-17665,0,1628
273,21,39,11776,-1536,-3586,0,-8193,0,1628
259,15,30,10496,-2816,-9986,0,-3073,0,1629
262,8,30,10496,-2816,-9986,0,768,0,1628
262,4,23,10496,-2816,-9986,0,-513,0,1630
255,-3,32,10496,-2816,-6914,0,-2817,0,1629
253,3,31,10496,-2816,-6914,0,-7425,0,1628
263,5,26,11008,-1792,-7682,0,-7425,0,1629
261,5,32,11520,-768,-8706,0,-4865,0,1629
257,6,33,11520,-768,-8706,0,-8705,0,1627
264,16,25,9984,-2816,-9474,0,-3329,0,1629
254,11,34,11520,-1280,-9730,0,5120,0,1629
254,6,27,11520,-1280,-9730,0,512,0,1628
262,2,34,10752,-1280,-8706,0,-513,0,1629
