268,-12,28,-8193,15617,7935,0,-27393,0,1626
268,-13,19,-8193,15617,7935,0,-26625,0,1628
265,-14,23,-8193,15617,7935,0,-21249,0,1627
262,-20,30,-8193,15617,7935,0,-9217,0,1628
265,-19,19,-5377,14081,4607,0,-3329,0,1628
256,-7,18,-5377,14081,4607,0,5376,0,1628
256,8,37,-4353,12033,6399,0,19968,0,1629
253,22,21,-2817,10497,-258,0,28672,0,1629
209,37,49,-2817,10497,-258,0,23808,0,1628
283,3,13,768,10753,2303,0,-18944,0,1629
246,-2,39,1792,8961,7423,0,-24576,0,1628
265,-1,37,1792,8961,7423,0,23296,0,1628
270,-1,34,-1,6913,1023,0,10752,0,1628
270,0,41,1280,7681,-1282,0,10496,0,1629
270,-6,37,1280,7681,-1282,0,22016,0,1628
286,-1,38,512,7937,3327,0,30976,0,1627
265,-5,56,512,7937,3327,0,21760,0,1627
281,8,58,-1,8449,-3330,0,5120,0,1629
281,3,48,-513,7937,-5122,0,-9473,0,1628
270,-13,64,-513,7937,-5122,0,-17665,0,1627
271,-3,68,-257,7169,-8450,0,-16641,0,1628
261,-17,60,1536,5377,-6146,0,-10497,0,1628
260,-17,69,1536,5377,-6146,0,-26625,0,1629
270,-21,60,1536,5889,-14338,0,24831,0,1629
253,-14,63,768,4865,-12802,0,29439,0,1629
270,-14,69,768,4865,-12802,0,-21505,0,1627
276,-16,70,1792,5633,-11778,0,-22529,0,1627
241,-14,54,3328,6145,-8962,0,-30977,0,1628
240,9,81,3328,6145,-8962,0,27647,0,1629
281,30,76,1024,6401,-10754,0,21247,0,1628
264,-1,45,1024,6401,-10754,0,-21505,0,1627
256,6,51,1024,6401,-10754,0,-19969,0,1628
268,8,48,1792,4609,-11266,0,-11521,0,1629
264,10,57,1792,4609,-11266,0,-1,0,1627
258,7,57,2560,5889,-8194,0,3584,0,1628
251,5,57,2816,4865,-11778,0,10240,0,1629
264,7,60,2816,4865,-11778,0,-4097,0,1630
257,6,59,2048,3585,-13826,0,-17665,0,1628
260,2,56,4608,3841,-13826,0,-22273,0,1628
262,5,59,4608,3841,-13826,0,-27649,0,1630
261,11,56,3072,4353,-14850,0,-24833,0,1628
257,7,55,2560,3329,-14850,0,-11521,0,1626
263,9,52,2560,3329,-14850,0,10240,0,1628
265,15,46,1792,2305,-11010,0,31488,0,1628
267,-6,63,1792,2305,-11010,0,15360,0,1626
254,-3,62,3584,4353,-13314,0,-8705,0,1628
250,6,71,3072,4097,-10754,0,-7681,0,1628
264,10,52,3072,4097,-10754,0,12032,0,1627
267,5,59,3584,4097,-10498,0,22784,0,1628
273,7,48,3840,4609,-13058,0,12544,0,1628
264,3,58,3840,4609,-13058,0,5632,0,1629
261,0,63,4864,1793,-7426,0,4352,0,1628
263,0,66,2304,3841,-12034,0,4608,0,1628
263,-7,65,2304,3841,-12034,0,1280,0,1629
257,-1,64,2816,3329,-11010,0,-2817,0,1629
249,-12,58,2816,3329,-11010,0,-6401,0,1627
252,-11,54,5120,4865,-8706,0,-4865,0,1628
255,-2,60,2816,2817,-12546,0,-6401,0,1628
270,2,59,2816,2817,-12546,0,1536,0,1627
249,3,60,2304,2049,-14850,0,3328,0,1628
265,-8,56,2048,3585,-10498,0,5376,0,1629
255,9,58,2048,3585,-10498,0,4096,0,1628
266,0,65,1536,2561,-10498,0,3328,0,1629
257,-5,65,2304,2305,-12290,0,4864,0,1628
251,-2,63,2304,2305,-12290,0,-257,0,1629
272,-6,63,4096,3073,-11266,0,-4865,0,1629
265,-3,67,4096,3073,-11266,0,-3073,0,1628
254,-8,67,4096,3073,-11266,0,-2305,0,1628
255,-1,66,2816,2817,-13314,0,-1793,0,1627
266,4,56,2816,2817,-13314,0,-3329,0,1629
