
204 -189 5 233 -49 -26 
204 -189 5 244 -53 -20 
204 -189 5 235 -40 -37 
195 -189 0 252 -50 -24 
195 -189 0 229 -49 -36 
202 -182 -3 236 -59 -31 
202 -182 -3 233 -29 -23 
202 -182 -3 243 -51 -38 
199 -186 7 251 -52 -34 
199 -186 7 239 -37 -18 
195 -188 3 237 -25 -46 
195 -188 3 244 -46 -26 
195 -188 3 233 -31 -26 
198 -189 0 241 -47 -43 
198 -189 0 245 -29 -24 
198 -189 0 245 -36 -49 
208 -184 6 250 -47 -43 
208 -184 6 237 -43 -32 
205 -187 5 243 -38 -31 
205 -187 5 236 -51 -30 
205 -187 5 245 -48 -41 
196 -181 -5 244 -59 -21 
196 -181 -5 234 -39 -34 
196 -181 -5 234 -56 -41 
208 -191 7 248 -56 -11 
208 -191 7 222 -42 -46 
189 -185 9 249 -43 -25 
189 -185 9 236 -45 -37 
189 -185 9 250 -39 -35 
192 -189 1 245 -49 -40 
192 -189 1 257 -33 -1 
192 -186 1 228 -49 -17 
205 -186 7 268 -45 -25 
205 -186 7 234 -21 -22 
197 -190 6 242 -28 -16 
197 -190 6 234 -38 -23 
197 -190 6 275 -33 -10 
200 -181 -4 258 -9 8 
200 -181 -4 249 -15 -3 
200 -183 7 248 -36 -13 
203 -183 7 257 6 9 
203 -183 7 242 -33 -33 
200 -184 9 256 -37 -23 
200 -184 9 239 -9 11 
200 -184 9 247 -13 -2 
202 -170 3 255 -36 -13 
202 -170 3 254 -47 4 
202 -170 3 242 5 0 
202 -174 10 255 -21 -1 
202 -174 10 253 -34 -6 
202 -174 10 247 -26 -8 
202 -181 7 242 -22 -15 
202 -181 7 250 -16 1 
203 -178 -8 247 -38 -12 
203 -178 -8 231 -19 15 
203 -178 -8 267 -38 8 
208 -180 4 255 -28 -15 
208 -180 4 235 -13 1 
208 -180 4 246 -28 -6 
199 -191 4 274 -39 -58 
199 -191 4 185 -26 -136 
202 -166 3 268 -28 -36 
202 -166 3 254 -2 -19 
202 -166 3 253 -16 -35 
203 -129 27 235 -13 -5 
203 -129 27 256 -7 37 
203 -129 27 271 -17 54 
202 -99 24 244 -62 42 
202 -99 24 252 -53 55 
213 -63 11 267 -26 47 
213 -63 11 257 -42 27 
213 -63 11 255 -41 -19 
217 -54 21 247 -34 0 
217 -54 21 245 -40 -6 
217 -54 21 242 -47 -27 
220 -41 24 230 -52 13 
220 -41 24 232 -63 17 
220 -41 24 278 -48 31 
219 -27 19 238 -60 -5 
219 -27 19 269 -43 24 
224 -8 27 247 -51 15 
224 -8 27 246 -44 55 
224 -8 27 252 -47 65 
221 -6 24 231 -78 6 
221 -6 24 254 -64 -7 
221 -6 24 275 -78 -2 
225 -5 15 236 -63 3 
225 -5 15 241 -67 7 
225 -5 15 259 -76 18 
229 1 20 234 -55 19 
229 1 20 251 -55 4 
229 1 20 241 -59 3 
210 -2 20 255 -74 3 
210 -2 20 236 -70 4 
210 -2 20 251 -67 10 
221 -7 17 246 -64 17 
221 -7 17 250 -62 9 
221 -7 17 251 -59 -1 
224 -2 24 240 -74 22 
224 -2 24 241 -71 20 
224 -2 24 255 -76 15 
212 -5 23 236 -67 0 
212 -5 23 233 -57 13 
212 -5 23 267 -70 18 
222 -3 15 249 -78 -11 
222 -3 15 251 -93 11 
222 -3 15 246 -87 7 
223 1 26 251 -71 -6 
223 1 26 238 -87 -23 
223 1 26 264 -81 25 
215 6 31 253 -84 19 
215 6 31 256 -71 24 
215 6 31 222 -37 49 
222 24 29 239 -28 49 
222 24 29 268 -29 36 
221 40 39 254 -51 4 
221 40 39 238 -21 20 
221 40 39 259 -17 7 
230 32 27 254 -38 24 
230 32 27 257 -37 48 
230 32 27 260 -59 52 
243 44 42 261 -76 29 
243 44 42 261 -65 7 
243 44 42 271 -29 25 
251 68 55 278 -59 27 
251 68 55 247 -28 24 
251 68 55 295 -32 161 
269 104 49 253 -47 66 
269 104 49 272 -28 38 
269 104 49 251 -45 45 
263 144 40 255 -29 51 
263 144 40 258 -8 42 
263 144 40 243 21 25 
231 161 34 233 5 -15 
231 161 34 246 32 -11 
226 185 7 242 22 20 
226 185 7 241 28 28 
226 185 7 262 12 28 
203 216 3 266 5 19 
203 216 3 247 -6 4 
203 216 3 249 -28 23 
178 214 -18 271 -10 31 
178 214 -18 266 -15 10 
178 214 -18 232 -39 -2 
163 225 -36 279 -18 46 
163 225 -36 285 -12 39 
163 225 -36 251 -31 37 
143 235 -48 265 -73 64 
143 235 -48 315 -45 65 
138 226 -58 250 -16 32 
138 226 -58 245 3 24 
138 226 -58 263 -1 20 
143 227 -62 271 -16 34 
143 227 -62 256 8 21 
143 227 -62 242 2 22 
137 219 -58 252 2 53 
137 219 -58 254 -39 41 
137 219 -58 253 6 28 
135 204 -59 237 -8 26 
135 204 -59 279 -11 -2 
132 204 -47 280 -2 -37 
132 204 -47 279 6 26 
132 204 -47 262 -19 31 
141 205 -52 266 -8 25 
141 205 -52 258 18 10 
141 205 -52 275 -7 -4 
153 206 -58 264 -50 -11 
153 206 -58 242 -16 -14 
150 211 -48 268 18 36 
150 211 -48 250 -6 12 
150 211 -48 273 -44 -10 
155 218 -48 264 -13 3 
155 218 -48 254 7 -15 
155 218 -48 261 -27 -6 
173 236 -45 248 -11 32 
173 236 -45 286 12 60 
187 251 -43 259 1 11 
187 251 -43 245 15 54 
187 251 -43 243 26 67 
219 258 -49 241 10 28 
219 258 -49 264 19 25 
219 258 -49 267 6 -30 
235 263 -55 250 3 -35 
235 263 -55 244 -34 7 
235 263 -55 244 -32 13 
236 262 -59 240 -5 11 
236 262 -59 259 -2 -9 
242 266 -66 260 -2 -12 
242 266 -66 204 -19 -13 
242 266 -66 252 1 14 
228 260 -59 252 -8 -15 
228 260 -59 250 -16 1 
228 260 -59 287 -21 -1 
241 263 -63 247 -4 3 
241 263 -63 178 -8 22 
241 263 -63 183 -3 4 
238 266 -60 343 7 -6 
238 266 -60 261 -29 7 
240 256 -56 231 -2 -11 
240 256 -56 289 -8 3 
240 256 -56 276 -21 -4 
241 261 -62 243 -12 -11 
241 261 -62 318 -18 -25 
241 261 -62 246 -10 12 
240 263 -56 266 -11 -1 
240 263 -56 299 -3 -27 
233 256 -61 246 -11 2 
233 256 -61 254 -6 -4 
233 256 -61 238 -4 3 
238 267 -60 228 -4 12 
238 267 -60 241 -20 17 
238 267 -60 255 -9 12 
233 256 -52 220 -13 7 
233 256 -52 237 -4 9 
233 256 -52 252 -3 -3 
236 264 -67 250 -15 0 
236 264 -67 235 -1 12 
232 266 -60 255 -13 7 
232 266 -60 254 -11 11 
232 266 -60 234 -12 18 
235 260 -56 275 -22 7 
235 260 -56 273 -12 8 
235 260 -56 260 -12 13 
248 266 -63 254 0 16 
248 266 -63 261 -20 19 
233 265 -53 284 -11 10 
233 265 -53 257 -6 21 
233 265 -53 252 2 6 
237 260 -59 237 6 25 
237 260 -59 255 11 18 
237 260 -59 262 -12 13 
243 265 -61 248 3 -5 
243 265 -61 258 -2 10 
243 265 -61 250 -24 -3 
239 261 -59 228 -7 -2 
239 261 -59 255 7 26 
239 261 -59 294 -25 -2 
237 254 -65 236 -3 20 
237 254 -65 246 -26 -2 
249 266 -63 264 -6 9 
249 266 -63 237 5 4 
249 266 -63 236 -4 -1 
232 259 -63 278 -13 5 
232 259 -63 265 -2 9 
232 259 -63 237 3 6 
243 260 -66 267 -13 -1 
243 260 -66 251 0 1 
243 260 -66 258 -11 -8 
242 266 -61 256 -6 4 
242 266 -61 246 8 0 
242 266 -61 251 -13 14 
235 251 -57 258 -9 15 
235 251 -57 273 -15 15 
242 265 -59 262 -32 5 
242 265 -59 267 -3 7 
242 265 -59 227 -25 10 
236 261 -58 257 -15 9 
236 261 -58 271 2 6 
236 261 -58 244 -6 5 
236 257 -63 274 -10 16 
236 257 -63 236 -10 22 
236 265 -58 239 -12 13 
246 265 -58 255 4 10 
246 265 -58 247 -15 6 
236 256 -58 285 -23 2 
236 256 -58 252 -14 13 
236 256 -58 234 -5 26 
237 256 -73 264 -6 13 
237 256 -73 251 -7 24 
237 256 -73 246 -4 6 
232 262 -64 258 -12 10 
232 262 -64 229 -2 17 
231 257 -59 271 -12 3 
231 257 -59 283 2 -5 
231 257 -59 273 -15 0 
245 260 -69 254 3 11 
245 260 -69 211 -8 8 
245 260 -69 285 -9 10 
246 262 -55 276 5 12 
246 262 -55 262 -19 12 
246 262 -55 270 -14 6 
243 256 -52 251 -12 7 
243 256 -52 249 -8 6 
243 256 -52 226 -6 21 
252 259 -57 240 -3 10 
252 259 -57 263 1 3 
235 265 -55 251 -20 2 
235 265 -55 282 -7 -4 
235 265 -55 265 -9 14 
242 260 -62 236 -3 10 
242 260 -62 257 -7 6 
242 260 -62 251 -22 20 
241 265 -59 277 10 9 
241 265 -59 256 -6 26 
241 265 -59 234 -2 20 
238 258 -62 273 9 4 
238 258 -62 248 28 7 
238 258 -62 233 1 10 
237 252 -67 264 12 11 
237 252 -67 257 -5 1 
242 263 -61 259 6 4 
242 263 -61 277 19 16 
242 263 -61 239 -10 5 
235 255 -64 281 0 6 
235 255 -64 264 0 1 
235 255 -64 250 -3 6 
246 258 -69 284 11 12 
246 258 -69 227 11 1 
246 258 -69 237 6 11 
241 260 -64 261 9 8 
241 260 -64 262 6 11 
241 260 -64 263 9 15 
241 255 -55 252 5 -6 
241 255 -55 268 0 -2 
241 255 -55 265 4 9 
244 246 -71 244 13 13 
244 246 -71 263 -1 6 
244 246 -71 252 -13 24 
238 252 -57 239 22 2 
238 252 -57 281 4 12 
238 251 -63 254 6 4 
238 251 -63 257 7 15 
238 251 -63 272 5 14 
239 253 -67 236 19 16 
239 253 -67 254 24 11 
239 253 -67 266 13 41 
242 250 -66 241 -6 17 
242 250 -66 285 -7 29 
242 250 -66 256 10 12 
233 250 -62 258 -2 24 
233 250 -62 279 3 -3 
233 250 -62 257 16 26 
242 250 -68 258 12 22 
242 250 -68 250 -13 27 
252 253 -68 289 17 32 
252 253 -68 254 5 15 
252 253 -68 252 17 16 
232 251 -61 278 15 14 
232 251 -61 266 -4 2 
232 251 -61 269 3 15 
242 244 -70 268 14 7 
242 244 -70 268 -1 5 
242 244 -70 232 2 34 
246 249 -64 239 15 17 
246 249 -64 282 19 27 
246 249 -64 236 11 46 
235 248 -55 276 4 9 
235 248 -55 285 25 25 
242 244 -64 254 8 43 
242 244 -64 271 -6 29 
242 244 -64 296 24 29 
238 243 -62 238 17 31 
238 243 -62 257 9 50 
238 243 -62 290 28 23 
242 247 -60 239 -1 18 
242 247 -60 267 11 30 
242 247 -60 268 31 25 
243 233 -65 251 21 23 
243 233 -65 275 20 16 
243 241 -66 250 15 42 
252 241 -66 260 21 45 
252 241 -66 286 27 48 
242 235 -67 299 40 39 
242 235 -67 256 30 42 
242 235 -67 251 22 43 
234 231 -65 280 26 23 
234 231 -65 244 12 30 
234 231 -65 245 37 43 
241 226 -73 280 33 41 
241 226 -73 280 36 43 
240 232 -66 287 20 57 
240 232 -66 283 22 61 
240 232 -66 252 25 46 
236 226 -59 269 28 78 
236 226 -59 274 38 41 
236 226 -59 278 41 63 
240 212 -67 265 39 59 
240 212 -67 250 38 51 
240 212 -67 289 18 60 
245 215 -74 266 42 60 
245 215 -74 249 35 75 
230 210 -65 262 30 60 
230 210 -65 268 19 59 
230 210 -65 280 16 65 
234 200 -70 265 6 66 
234 200 -70 276 -17 65 
234 200 -70 261 4 62 
240 196 -79 257 15 62 
240 196 -79 273 8 64 
240 196 -79 270 27 58 
239 195 -81 277 8 76 
239 195 -81 277 -9 75 
239 195 -81 260 0 77 
239 186 -71 234 17 86 
239 186 -71 252 9 80 
232 191 -67 296 10 89 
232 191 -67 276 1 86 
232 191 -67 270 1 98 
235 177 -82 289 12 102 
235 177 -82 240 -3 71 
235 177 -82 268 -14 67 
233 174 -84 284 15 74 
233 174 -84 258 -3 80 
233 174 -84 280 8 88 
230 176 -87 268 18 71 
230 176 -87 246 9 107 
226 166 -86 257 13 102 
226 166 -86 254 11 104 
226 166 -86 257 7 94 
225 159 -94 301 9 91 
225 159 -94 260 20 81 
225 159 -94 309 17 60 
226 156 -99 266 -12 72 
226 156 -99 264 5 58 
226 156 -99 279 -2 78 
220 151 -94 262 -5 77 
220 151 -94 282 -16 84 
222 146 -94 267 11 94 
222 146 -94 314 18 106 
222 146 -94 272 -2 79 
210 140 -100 282 21 135 
210 140 -100 321 22 107 
210 140 -100 227 7 90 
220 130 -104 276 13 141 
220 130 -104 300 18 124 
208 133 -99 299 -15 100 
208 133 -99 249 9 117 
208 133 -99 302 6 94 
205 128 -104 271 -4 92 
205 128 -104 260 -4 98 
205 128 -104 326 3 83 
206 121 -118 277 -17 104 
206 121 -118 312 -17 101 
207 116 -122 352 1 110 
207 116 -122 253 27 108 
207 116 -122 291 28 88 
206 116 -124 312 3 135 
206 116 -124 254 24 96 
202 112 -126 290 21 117 
202 112 -126 307 11 112 
202 112 -126 272 10 123 
202 104 -134 253 8 97 
202 104 -134 270 20 103 
202 104 -134 241 3 116 
206 95 -142 253 5 95 
206 95 -142 275 11 101 
212 104 -147 257 4 97 
212 104 -147 278 -4 91 
212 104 -147 265 7 112 
203 104 -145 260 27 105 
203 104 -145 281 6 91 
203 104 -145 265 13 109 
204 94 -151 276 7 99 
204 94 -151 268 31 105 
192 98 -164 271 23 82 
192 98 -164 258 -6 104 
192 98 -164 262 -12 103 
203 95 -179 249 11 103 
203 95 -179 264 -24 103 
205 93 -175 232 -54 86 
205 93 -175 288 -4 71 
205 93 -175 282 7 97 
198 93 -182 271 -31 85 
198 93 -182 282 -8 89 
198 93 -182 255 -34 95 
188 93 -183 254 -44 87 
188 93 -183 276 -18 60 
188 93 -183 256 -30 82 
185 88 -194 277 -18 53 
185 88 -194 261 -29 75 
197 93 -205 271 -19 61 
197 93 -205 276 -47 64 
197 93 -205 257 -52 41 
198 92 -204 256 -36 47 
198 92 -204 269 -41 41 
191 98 -203 264 -45 54 
191 98 -203 275 -31 52 
191 98 -203 251 -56 48 
195 95 -210 251 -52 33 
195 95 -210 261 -43 31 
195 95 -210 262 -55 26 
186 91 -220 248 -47 26 
186 91 -220 275 -57 37 
191 95 -218 248 -42 23 
191 95 -218 281 -57 22 
191 95 -218 248 -47 49 
189 91 -222 246 -54 20 
189 91 -222 274 -46 36 
189 91 -222 264 -35 43 
187 94 -218 274 -62 26 
187 94 -218 244 -45 47 
187 95 -233 267 -37 3 
187 95 -233 268 -51 6 
187 95 -233 243 -57 11 
190 96 -230 283 -63 14 
190 96 -230 262 -35 4 
190 96 -230 271 -55 11 
184 100 -227 230 -46 8 
184 100 -227 248 -28 18 
183 91 -225 257 -46 1 
183 91 -225 234 -39 6 
183 91 -225 232 -48 2 
187 84 -240 250 -36 -8 
187 84 -240 253 -53 1 
187 84 -240 229 -26 -10 
188 94 -233 292 -42 3 
188 94 -233 248 -33 -3 
190 92 -233 254 -59 6 
190 92 -233 272 -39 -15 
190 92 -233 265 -60 5 
178 89 -236 248 -59 6 
178 89 -236 275 -73 9 
178 89 -236 280 -52 6 
183 94 -235 278 -80 5 
183 94 -235 254 -54 4 
187 94 -235 263 -61 -11 
187 94 -235 253 -35 8 
187 94 -235 232 -56 11 
176 91 -234 229 -34 -4 
176 91 -234 260 -20 -10 
176 91 -234 242 -26 -4 
183 92 -230 255 -57 0 
183 92 -230 224 -32 -8 
186 92 -239 248 -51 4 
186 92 -239 258 -41 -4 
186 92 -239 246 -50 -4 
190 93 -231 254 -53 -7 
190 93 -231 235 -54 3 
190 93 -231 249 -42 -3 
180 89 -228 267 -46 -15 
180 89 -228 235 -20 -3 
184 87 -234 258 -40 -18 
184 87 -234 250 -60 -13 
184 87 -234 263 -78 4 
181 97 -232 251 -28 0 
181 97 -232 254 -50 -9 
181 97 -232 227 -24 -1 
182 96 -224 226 -15 9 
182 96 -224 248 -62 -8 
182 90 -230 237 -48 5 
182 90 -230 239 -62 2 
182 90 -230 247 -41 -18 
184 93 -241 247 -53 6 
184 93 -241 239 -36 -2 
184 93 -241 250 -38 -16 
187 93 -229 261 -64 8 
187 93 -229 261 -53 -16 
183 92 -226 284 -77 5 
183 92 -226 247 -26 -18 
183 92 -226 277 -57 -15 
185 89 -237 247 -45 -10 
185 89 -237 264 -58 -1 
191 88 -232 225 -21 -16 
191 88 -232 236 -21 -2 
191 88 -232 250 -67 -3 
179 96 -228 264 -63 1 
179 96 -228 259 -44 5 
179 96 -228 251 -22 -14 
186 95 -235 237 -22 -12 
186 95 -235 263 -76 -8 
188 95 -241 252 -42 -24 
188 95 -241 237 -49 -5 
188 95 -241 254 -35 -16 
185 92 -227 244 -67 20 
185 92 -227 263 -79 0 
185 92 -227 223 -11 -6 
181 83 -224 238 -41 -9 
181 83 -224 253 -55 -10 
188 86 -237 245 -56 4 
188 86 -237 254 -44 -2 
188 86 -237 240 -20 -31 
179 94 -230 269 -67 0 
179 94 -230 260 -68 -12 
178 86 -228 237 -13 -4 
178 86 -228 219 -29 -5 
178 86 -228 299 -68 5 
185 88 -235 227 -39 -9 
185 88 -235 241 -28 -8 
185 88 -235 270 -59 -11 
188 92 -233 244 -35 -8 
188 92 -233 260 -38 -1 
177 97 -225 238 -54 -14 
177 97 -225 261 -67 10 
177 97 -225 238 -34 -14 
177 85 -232 245 -68 8 
177 85 -232 248 -69 -12 
177 85 -232 267 -45 -14 
186 96 -229 262 -75 -14 
186 96 -229 251 -53 -3 
185 85 -225 239 -33 -3 
185 85 -225 263 -73 -11 
185 85 -225 249 -56 -2 
179 85 -230 250 -31 -19 
179 85 -230 247 -60 -5 
189 89 -229 253 -74 -7 
189 89 -229 224 -25 -16 
189 89 -229 255 -56 1 
180 91 -228 245 -69 -3 
180 91 -228 257 -38 -25 
180 91 -228 248 -60 7 
180 80 -227 249 -54 11 
180 80 -227 248 -52 -9 
186 86 -230 244 -65 -4 
186 86 -230 238 -41 -9 
186 86 -230 224 -59 0 
184 84 -224 275 -59 4 
184 84 -224 249 -41 -22 
184 84 -224 251 -49 -5 
184 84 -224 234 -40 7 
184 84 -224 312 -45 4 
187 89 -228 212 -58 -1 
187 89 -228 263 -48 -11 
187 89 -228 243 -49 -13 
180 89 -219 268 -67 3 
180 89 -219 254 -56 5 
180 82 -229 268 -48 30 
187 82 -229 245 -34 2 
187 82 -229 253 -23 -8 
183 88 -228 212 -33 17 
183 88 -228 324 -91 -11 
183 88 -228 260 -28 -44 
183 89 -221 253 -70 20 
183 89 -221 248 -48 4 
181 81 -234 282 -81 10 
181 81 -234 229 -18 -10 
181 81 -234 290 -70 -7 
177 89 -225 250 -69 -15 
177 89 -225 265 -45 2 
177 89 -225 235 -49 -9 
178 87 -217 257 -52 -6 
178 87 -217 257 -61 2 
180 83 -230 258 -52 6 
180 83 -230 268 -69 8 
180 83 -230 248 -37 -9 
178 88 -224 243 -44 -6 
178 88 -224 244 -45 -19 
178 88 -224 261 -55 -4 
182 85 -224 257 -58 7 
182 85 -224 244 -37 -12 
185 85 -230 241 -67 2 
185 85 -230 245 -62 -17 
185 85 -230 260 -50 7 
178 86 -220 208 -40 12 
178 86 -220 254 -39 5 
178 86 -220 261 -30 3 
177 79 -222 264 -76 11 
177 79 -222 268 -36 -7 
185 84 -228 227 -62 -9 
185 84 -228 259 -36 -22 
185 84 -228 247 -47 -2 
175 90 -223 254 -59 -5 
175 90 -223 247 -51 2 
175 90 -223 243 -48 -4 
183 84 -232 260 -47 -2 
183 84 -232 250 -47 -5 
178 87 -225 249 -51 -2 
178 87 -225 257 -47 0 
178 87 -225 222 -56 1 
178 87 -225 287 -51 3 
178 87 -225 262 -46 10 
178 87 -225 234 -55 -5 
182 89 -232 246 -36 -17 
182 89 -232 250 -56 -7 
176 90 -220 254 -42 -1 
176 90 -220 234 -47 -17 
176 90 -220 278 -50 -2 
183 85 -227 240 -62 -7 
183 85 -227 276 -59 0 
184 82 -235 242 -56 -5 
184 82 -235 266 -60 -1 
184 82 -235 237 -60 2 
174 85 -225 235 -22 -8 
174 85 -225 222 -66 1 
174 85 -225 285 -47 -19 
184 87 -234 281 -50 0 
184 87 -234 190 -36 -16 
179 86 -226 283 -45 -11 
179 86 -226 245 -51 -4 
179 86 -226 261 -50 1 
176 86 -220 228 -29 -9 
176 86 -220 272 -56 -4 
176 86 -220 257 -40 2 
178 86 -235 247 -41 -31 
178 86 -235 248 -51 -8 
177 91 -227 233 -59 -26 
177 91 -227 259 -47 -8 
177 91 -227 274 -50 -2 
177 80 -225 261 -40 -6 
177 80 -225 248 -46 -8 
177 80 -225 268 -43 -18 
181 86 -225 234 -53 -4 
181 86 -225 237 -55 -3 
178 89 -223 251 -47 0 
178 89 -223 229 -49 -13 
178 89 -223 261 -52 -13 
175 85 -232 238 -56 -7 
175 85 -232 230 -35 -15 
174 87 -225 255 -53 -8 
174 87 -225 219 -58 1 
174 87 -225 256 -41 -4 
182 82 -225 249 -64 11 
182 82 -225 227 -43 -22 
182 82 -225 270 -44 3 
176 87 -229 244 -52 5 
176 87 -229 242 -53 -7 
175 86 -215 250 -45 3 
175 86 -215 256 -46 2 
175 86 -215 229 -43 -6 
176 88 -233 271 -49 -1 
176 88 -233 249 -48 -5 
176 88 -233 263 -32 -19 
175 90 -229 234 -54 -10 
175 90 -229 271 -48 -1 
177 83 -227 253 -49 5 
177 83 -227 252 -69 6 
177 83 -227 244 -44 -5 
179 89 -226 232 -56 -9 
179 89 -226 253 -62 1 
179 89 -226 233 -46 -7 
175 84 -220 263 -51 -5 
175 84 -220 243 -45 -8 
178 87 -232 237 -38 -6 
178 87 -232 260 -44 -2 
178 87 -232 234 -53 -14 
172 85 -221 250 -48 -7 
172 85 -221 233 -32 -1 
172 85 -221 237 -64 8 
181 78 -235 258 -48 -3 
181 78 -235 262 -57 9 
184 89 -224 233 -53 -3 
184 89 -224 249 -60 -11 
184 89 -224 221 -45 -17 
182 85 -224 244 -40 -11 
182 85 -224 243 -50 2 
183 89 -231 236 -45 -17 
183 89 -231 239 -54 -7 
183 89 -231 227 -51 -9 
177 87 -221 233 -64 8 
177 87 -221 267 -66 -2 
177 87 -221 208 -29 7 
183 83 -237 264 -43 -2 
183 83 -237 276 -38 -8 
172 88 -226 232 -53 -3 
172 88 -226 265 -41 -17 
172 88 -226 264 -44 -10 
179 81 -228 287 -71 13 
179 81 -228 264 -36 -3 
179 81 -228 265 -50 0 
172 93 -222 227 -27 -14 
172 93 -222 253 -20 -3 
186 90 -225 219 -42 3 
186 90 -225 231 -43 7 
186 90 -225 267 -38 -2 
185 91 -229 234 -58 17 
185 91 -229 245 -25 -7 
185 91 -229 281 -24 -2 
183 91 -222 202 -32 -11 
183 91 -222 265 -51 -11 
174 90 -238 231 -31 -10 
174 90 -238 258 -45 -5 
174 90 -238 255 -33 14 
183 93 -223 230 -30 -10 
183 93 -223 245 -31 0 
173 83 -232 264 -50 14 
173 83 -232 248 -33 -12 
173 83 -232 253 -38 0 
184 91 -225 260 -29 0 
184 91 -225 228 -34 -5 
184 91 -225 247 -30 -8 
179 81 -226 268 -47 -8 
179 81 -226 252 -51 4 
185 92 -230 259 -38 -3 
185 92 -230 249 -23 -6 
185 92 -230 211 -33 -6 
183 95 -223 262 -34 0 
183 95 -223 262 -52 -10 
183 95 -223 243 -36 -10 
192 89 -234 244 -34 10 
192 89 -234 238 -31 1 
187 89 -226 236 -38 -2 
187 89 -226 252 -22 -4 
187 89 -226 263 -51 4 
176 81 -233 275 -36 -11 
176 81 -233 262 -25 -13 
176 81 -233 262 -23 1 
186 92 -224 240 -53 -3 
186 92 -224 267 -39 0 
180 86 -229 260 -42 13 
180 86 -229 281 -49 1 
180 86 -229 253 -37 -4 
176 92 -219 277 -48 1 
176 92 -219 250 -31 -15 
176 92 -219 238 -31 1 
185 90 -224 266 -39 -3 
185 90 -224 210 -27 -1 
182 90 -226 262 -32 -7 
182 90 -226 259 -38 -8 
182 90 -226 217 -23 4 
189 85 -219 275 -17 -1 
189 85 -219 217 -23 11 
189 85 -219 216 -38 -18 
187 85 -230 318 -30 1 
